4.241993351158798831e+00,-1.322654765822129264e+00,-7.287280459269130262e+00,-2.977765183695888496e+00,-4.014921640434248040e+00,9.721315626068967930e+00,5.997255248049635057e+00,1.904078165399290867e+00,-8.059198465448574211e+00,6.919262458003913707e+00,3.349603535568769885e+00,3.116837447813425754e+00,3.026773955670535088e+00,-1.022364086263609195e+00,-9.705744755549698510e+00,4.116417562163441346e+00,-6.025034996165612000e+00,-6.555778995013490373e-01,8.516488596453086757e-02,3.095003141295450177e+00,-1.530370194834924646e+00,8.986274435127981519e+00,-4.797745652781921777e+00,-9.108682661820648008e+00,6.181439410768899023e+00,-8.789209239731121670e-02,2.678528640787284587e+00,4.739524948767346757e+00,-2.731751886611945679e+00,5.269336655252441659e+00,-8.045385461304997321e+00,-9.500523258514521174e+00,-2.184953465598620248e+00,3.218133966236733201e+00,-3.447622968825148071e+00,-1.638136724785043796e+00,7.733867878216045710e+00,5.146610398798552310e+00,8.751473216436981062e+00,4.473945069352023296e+00,9.595792273293302088e-01,-8.908600708817449032e-01,-9.175122784675531662e+00,-1.532805038316775281e+00,7.185210424114359284e+00,3.910894805152500098e+00,3.291299764268131867e+00,2.116014813691791119e-01,-6.371952201385999714e+00,7.944634247833430862e-01,9.026133605110462810e+00,1.294825815072808695e+00,2.804888449952331442e+00,4.474227579768498941e+00,1.000000000000000000e+00
5.863925527824536132e+00,2.367767461686227648e+00,-7.704945082830175096e+00,-9.781528635466344213e+00,7.860256851165829062e+00,-1.901146645359364840e+00,-5.382629091103858343e+00,9.282045890037437630e+00,-6.982597677141022530e-01,5.796153286922589132e+00,8.348388900959882619e+00,-7.360601476035444790e+00,-1.484382353415005795e+00,-4.217774826125300081e+00,1.796549271744929399e-01,6.325409953288918530e+00,-1.107325703892186652e+00,2.418969079270940625e+00,-7.546417236215257063e+00,6.493771749342684529e+00,3.889994087487931296e+00,4.182661350248720211e+00,-3.916091279963513472e+00,-5.942316474608649202e+00,1.494737256739815834e+00,4.188598554260254403e+00,-6.442092684014681936e+00,1.518525628955675444e+00,9.788357839611691702e+00,9.398905274697018086e-01,-2.573242350395458899e+00,4.241778213331562242e+00,7.107010337013939250e+00,-1.662986808579969278e-01,-2.550941743047616228e+00,2.225372437987676477e+00,7.047985714216981279e+00,8.028393629123048214e+00,-3.508367039772668505e-01,8.176320265073965032e+00,7.576211530071603306e+00,9.112338085810417709e+00,1.335685950469265748e+00,-2.815905497752908104e+00,-8.730264180449747613e+00,7.658529285302471123e+00,-2.043627431147918116e+00,-6.907470737884207068e-01,8.204751024916493662e+00,4.544025671374418707e+00,-4.623529243987034576e+00,1.794881011244042313e+00,-2.677557929522831337e+00,-3.567864159568014948e+00,1.000000000000000000e+00
2.337986428914920367e+00,1.864401150334371593e+00,-7.019357806618826245e+00,-3.951118037218970258e+00,-9.665366463161040755e+00,-5.190374318427615208e-02,2.905716341777015543e+00,-2.798519712210776333e+00,-6.359818215000379027e+00,4.123790813594110816e+00,-9.402497748515052933e-01,-4.454665699507501131e+00,-1.884184131145378416e+00,8.497656168687989009e+00,2.041873129334168979e+00,5.846032460384392948e+00,-6.155346280650240587e+00,-5.989517233383178763e+00,8.951153480862046763e+00,-6.548046060132739044e+00,5.875220767074175399e+00,1.354446905641573551e+00,9.312410291096909987e+00,6.736811989378438170e+00,-2.561875014387560157e-01,8.056618826859004656e+00,4.693964529934746110e+00,4.978361399799609899e+00,-2.525458907196103553e+00,6.419111620110811600e+00,-9.457423421587041190e+00,-1.756268619849448598e+00,-6.291235124309848104e+00,-7.851739528848677985e+00,9.102245423817787895e+00,-4.590099627787120440e+00,3.283916512425630430e+00,7.340901597607881968e+00,1.298730911935193078e+00,-4.256004874229635249e+00,-5.631473828968216466e+00,-4.311818835995211430e+00,5.029086359336343293e+00,-4.856251373935629445e+00,1.227445141400577810e+00,-9.362570485254906316e-01,8.301339060132320924e+00,-9.134358248247727019e+00,9.509217006027487429e+00,-1.756971136499597463e+00,3.087287784569326732e+00,-8.957459585440755490e+00,-1.795955937690290938e+00,4.599338843014598055e+00,1.000000000000000000e+00
7.841723760057170978e-01,6.317388367893393308e+00,6.729223976062325363e+00,2.450144465073924138e+00,2.056586027222881086e+00,-4.888769513324553451e+00,3.685383029207127237e+00,-5.259164830760239440e+00,-3.696649982678739121e-01,-9.204566491933475092e+00,6.010501273700889158e+00,-3.146913583305521733e+00,6.219231933027913328e+00,9.172572133149710538e+00,4.453337830003430753e+00,-8.852373489146788899e+00,-7.112547191187383433e+00,-3.099135329492628266e+00,1.466549924614595213e+00,9.986775741185848432e+00,-1.622116642312029455e+00,3.419321893366662479e+00,-4.490865457062948707e+00,-8.866040386325234834e+00,-1.505136576976777718e-01,-6.981849265466061993e+00,9.091479726408010720e+00,9.136972852147881241e+00,3.215390778364168867e+00,-9.070573003586268612e-01,-1.848388839876239587e+00,-7.835552442803839668e+00,5.558279156223115081e+00,9.487623856811143952e+00,4.377893944919444280e+00,-5.021265986218645949e+00,6.435731731745597983e+00,6.895137433614909384e+00,4.680564029383123881e+00,-8.933154803691824242e+00,-5.999283767376457632e-01,7.849521918950696175e+00,-3.121038604965624685e+00,-3.987249374933814039e+00,-2.189383670812294902e+00,-3.997687915966294803e+00,-1.835732876487078613e+00,8.402463909049728841e+00,-7.806138417881694380e+00,6.900699906414388352e+00,-4.609716497463880458e+00,4.022208211391493649e-01,-1.422323786884510000e+00,-5.936594142354270076e+00,1.000000000000000000e+00
-8.743871555005513940e+00,8.294856288214035089e+00,9.354436704007081715e+00,-6.650776685428121837e+00,-7.711623471846749567e+00,-6.070208591169608425e+00,-5.213435818705944413e+00,-8.941036980565799652e+00,-2.639656070113860054e+00,-2.314384677129577739e+00,-1.845767721749924206e+00,2.252061054650864591e+00,-9.557849646580754310e+00,2.479510936164892598e+00,-7.945999823887444080e-01,-3.485327265769559979e+00,4.070132525579845506e+00,9.830112219869747037e+00,6.485298030096409150e-01,8.811524688843878295e+00,-8.948932145743285105e+00,-3.351200615639275959e+00,-2.484955746743519711e+00,4.785918993937459121e+00,8.521941212416905387e+00,-9.554635069014187465e+00,6.230141091053202018e+00,-1.950028303228595661e+00,-8.506247680758715290e+00,3.323399282482606409e+00,7.783295217361974494e+00,9.153707484486485413e+00,7.149638043539084720e+00,-7.623637345240941166e+00,-4.202657311503783077e+00,9.809996680808218628e+00,-1.712215913264714118e-02,4.991190681438322230e-01,-1.907445309155484381e+00,-8.907409014195781793e+00,-4.327726072248605504e+00,-2.274784280174523943e+00,8.308100615164544678e+00,-6.579652863493170578e+00,2.878347910471674709e-01,7.029138868505057758e+00,-1.170152642498722528e+00,9.398856613747184952e+00,-8.262327237878409392e+00,-4.619474458210959256e+00,-1.803721993584797900e+00,1.240639811935302816e+00,6.802359739293660112e+00,7.742864789731822128e+00,3.000000000000000000e+00
-7.170776544649051232e-01,-7.529575937705996758e+00,-6.023567991958387324e+00,-4.068686290870964228e-01,-7.551791902317257055e+00,8.341971642821910393e-01,3.545932238942874903e+00,3.787316875115692483e+00,-3.010368641191916161e+00,8.724911086905201785e+00,9.958433417400012644e+00,4.635432902632988572e+00,9.517641473051604351e+00,6.863886233555945182e+00,-8.792133525527178861e+00,3.956361427223562544e-01,5.349450737213430784e+00,5.985975761007043872e+00,-5.781852703432912577e+00,5.405222073215709244e+00,-3.524695934497811933e+00,6.537841189913891071e+00,1.865987614140225404e+00,-4.767762906229606301e+00,5.450762924812389443e+00,1.536821290991543520e+00,2.476704659129172370e+00,1.277099738381890504e+00,3.179785868570817797e+00,-1.214074731118508055e+00,7.929419900754510309e+00,3.431332404908031819e+00,7.958153537395631361e-01,7.905145207363265314e+00,5.821369498121111263e+00,-8.613251003937250516e+00,2.919924869755369912e+00,-4.166675041994682971e+00,-7.181391623137041158e+00,-5.341322579548108962e-01,5.763706089326429804e+00,-1.420154598102623567e+00,1.594630316948798310e+00,-5.790366208496138256e-01,-9.418146971750683605e+00,3.397957075658279535e+00,1.268083507904041340e+00,-9.026565570460459043e+00,-6.637660765752770864e+00,1.819054330390221352e+00,3.412258710741486567e+00,9.548459569300263183e+00,2.627477507444273996e+00,9.264709721750605809e+00,1.000000000000000000e+00
5.481255255615739230e+00,8.730749469345141733e+00,-7.146312979842999624e+00,7.898359625560082975e+00,-5.970410811089514880e+00,7.123093010632619126e+00,-5.158954579637235582e+00,-2.025304932148250359e+00,8.702983357920551555e+00,7.122907150836461199e+00,5.837975184547126162e-01,1.766268998897249531e+00,-9.943413558777452366e+00,3.619851816533250499e+00,3.228205330526648709e+00,1.350529290704045593e-01,9.222370370194994393e-01,1.742097277444392134e+00,-2.018850578738917712e+00,-9.583033925853101209e+00,3.049039726884423374e+00,5.381940048081188976e+00,-3.474866419483053193e+00,-2.712121933500906579e+00,2.225750400557855002e+00,9.359258960309883690e+00,-7.961317072989082533e-02,1.301212475813178671e+00,7.513825258603038293e+00,7.142841849866456982e+00,-1.096507669915133931e+00,-9.280348618659870041e+00,-1.130456164141106612e+00,-5.944251236750933032e+00,1.348360280757642471e+00,-6.306419419762652190e+00,-6.046789365588209897e+00,8.570209131953760107e+00,5.866658177525465589e+00,5.113844079927609698e-02,7.552703143895769244e-01,-6.595133205255303110e+00,5.982688630360659232e+00,-4.008693174647457447e+00,1.960776718093340421e+00,-4.263247085447810392e+00,-9.987357197245184892e+00,6.323009798594210196e+00,6.227536063852124215e+00,3.916419304523913070e+00,3.675413399962968342e+00,4.330302320175691833e+00,-6.586209475947583769e+00,4.237796584959220070e+00,6.000000000000000000e+00
4.799790420651159906e+00,-6.319422791931154748e+00,3.961751395022787392e+00,-1.075087382349519061e+00,3.956673877167602882e+00,-5.419562834187736655e+00,9.338039509743207844e+00,2.918935601679189418e+00,-5.593706427590873886e+00,-9.972660878140647611e+00,-5.343180389411291031e+00,-6.706564486866398056e+00,1.419177227469079483e+00,-6.717718315354996861e+00,-8.417033544393694555e+00,-4.492431485584376105e+00,4.690065581892849167e+00,8.609502831498996755e+00,-3.562584916351163145e+00,-3.143054353606647311e+00,7.781145116221917846e+00,-1.315505003583748334e+00,-1.100752683842502577e+00,4.110470968059296126e+00,-4.307384394205904243e-02,-2.494903607633540688e+00,9.384466640389820924e+00,5.243454327013052918e+00,8.236350885263973964e+00,2.660436973283790252e+00,-4.846330838440973565e+00,-3.659925196135311865e-01,-5.820562862132749871e+00,6.291272102991833037e+00,4.317318442430837067e+00,7.153353279112177887e+00,2.588415126607371164e+00,-7.046598190179150123e+00,6.752567582575469629e+00,-9.080842741156265774e+00,-6.403762399421157880e+00,-1.822783802143453258e+00,4.245014424314179635e+00,7.872950937268505811e+00,6.490462835373790540e+00,8.585657869697694622e+00,4.537939787029044325e+00,8.378087213267967570e+00,-8.457063643309830070e-01,4.342843977005010458e+00,5.787195498342745381e+00,3.105013247421799960e+00,1.912373102345066300e+00,-5.997172509209054425e+00,6.000000000000000000e+00
-2.209043941041977099e+00,3.215891052073560630e+00,2.628366896331577607e-01,2.781200753933816827e+00,1.067944467383057372e+00,5.510428445653907659e-01,-6.898564647166844921e+00,1.599244324224782687e+00,9.573674516253838362e+00,7.516956160357818106e+00,-1.434114003619226807e+00,7.906034020482117342e+00,-5.451378829369872392e+00,-2.628147981274862488e+00,-4.159016216779072295e-01,-7.481808120640680571e+00,5.767757923388503016e+00,-1.881779436444301012e+00,-8.307743625287884015e+00,1.510257922633675420e+00,5.347030751860133435e+00,-7.604758805024045998e+00,3.990590272024176599e+00,7.224286001520034972e-01,-4.286608882170077628e+00,-2.874743699510197814e+00,-1.283640822772367684e+00,-2.885922983366810968e-01,6.273696024078532218e+00,4.107201588864306530e-02,-4.388659248862978757e+00,-3.634549828920576431e+00,4.435643200604904024e+00,8.118825992685010817e+00,4.716156966219752888e+00,-9.016581890417970868e+00,1.243964903958065804e+00,5.324762671269198222e+00,-3.178045795288458208e+00,8.058476625705587537e+00,9.969056271579791684e+00,-5.125736999415329009e+00,-4.379918404918255348e+00,-2.441214777506166556e+00,-8.687635715837947359e+00,1.960693091363692631e+00,6.569087034640855194e+00,5.213498537147797762e+00,-7.863163316432453698e+00,-3.731661507480201756e+00,-6.155324017471109244e+00,4.655302898408752554e+00,-3.680328630596569894e-01,-8.610785169355992252e+00,1.000000000000000000e+00
1.121983068969193198e+00,4.690579796355855535e+00,4.559790366041447385e+00,4.332303804901929567e+00,-5.490008477724622082e+00,1.445646792189021923e+00,2.394256317936047651e+00,9.107171507978023328e+00,-4.227553436972777412e+00,2.948204294462524189e-01,-4.888159905835030017e+00,-9.403672639761399665e+00,8.810102729065086180e+00,-4.994835646884738800e+00,-2.575384087410315104e+00,8.893110273830082235e+00,-9.449829149580173393e+00,-8.189278863995648194e+00,-6.575208917707922041e+00,-5.540579349487555483e+00,4.363570452969495861e+00,8.245571371629917934e+00,9.647093001354036801e+00,9.412025611736133612e+00,-4.469789126889935460e+00,2.046385277620615284e+00,-3.674916207544356439e-01,1.236308902108753216e+00,-9.323296147650111720e+00,1.235932345634919827e+00,7.419419971539049641e+00,-7.618866179786256687e+00,4.039655251536650837e+00,-1.969631233663839964e-01,7.823818885423541758e+00,9.782795937986747958e+00,-5.170201857824014979e+00,-5.934140785526780704e+00,7.400910538581957354e-01,7.519786264884146476e+00,-6.150170606213771762e+00,-9.733785659176364291e+00,9.342400641722505839e-01,4.552913148207180072e+00,6.785524662544474950e+00,-8.305179395525264852e+00,5.298484006088692411e+00,-7.216445836069144804e+00,-3.389523008119025960e+00,-6.256117467398243370e+00,-9.225843887006634603e+00,4.219687796981478556e+00,3.277681662428229004e-01,9.396031890287844135e+00,1.000000000000000000e+00
